year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2013	11180	718	Tulane	-	Totals	-	-	-	105	 	1,254	603	3,660	0.178	1,180	114	189	1,589	40	325	64	1,570.5	21
2013	11180	718	Tulane	-	Opponent Totals	-	-	-	105	 	1,362	537	3,726	0.221	1,249	154	203	1,553	35	416	46	1,759.0	24
2013	11180	719	Tulsa	-	Totals	-	-	-	131	 	1,889	759	5,290	0.214	1,761	164	270	2,349	51	352	47	2,280.0	36
2013	11180	719	Tulsa	-	Opponent Totals	-	-	-	131	 	1,524	687	4,861	0.172	1,449	70	195	2,272	48	538	84	1,911.0	37
2013	11180	9	UAB	-	Totals	-	-	-	129	 	1,624	603	4,799	0.213	1,494	147	214	2,171	101	466	52	2,105.0	31
2013	11180	9	UAB	-	Opponent Totals	-	-	-	129	 	1,685	805	5,057	0.174	1,555	118	195	2,302	66	389	55	2,063.5	31
2013	11180	108	UC Davis	-	Totals	-	-	-	116	 	1,549	618	4,368	0.213	1,463	106	165	1,840	40	458	50	1,924.0	13
2013	11180	108	UC Davis	-	Opponent Totals	-	-	-	116	 	1,551	638	4,308	0.212	1,476	135	217	1,901	50	402	38	1,937.0	20
2013	11180	109	UC Irvine	-	Totals	-	-	-	119	 	1,549	609	4,695	0.200	1,462	118	236	2,117	36	472	73	1,939.0	28
2013	11180	109	UC Irvine	-	Opponent Totals	-	-	-	119	 	1,652	618	4,740	0.218	1,552	117	213	2,214	67	422	72	2,047.0	30
2013	11180	111	UC Riverside	-	Totals	-	-	-	118	 	1,441	773	4,266	0.157	1,359	165	280	1,802	25	314	33	1,788.0	34
2013	11180	111	UC Riverside	-	Opponent Totals	-	-	-	118	 	1,429	541	4,050	0.219	1,319	129	221	1,780	50	521	59	1,868.5	28
2013	11180	104	UC Santa Barbara	-	Totals	-	-	-	135	 	1,705	777	5,494	0.169	1,597	152	212	2,492	43	483	48	2,141.5	32
2013	11180	104	UC Santa Barbara	-	Opponent Totals	-	-	-	135	 	1,744	748	5,386	0.185	1,635	128	215	2,561	58	500	89	2,180.0	27
2013	11180	128	UCF	-	Totals	-	-	-	118	 	1,547	659	4,372	0.203	1,457	127	180	1,868	88	350	77	1,937.0	37
2013	11180	128	UCF	-	Opponent Totals	-	-	-	118	 	1,486	671	4,289	0.190	1,383	106	230	1,837	45	465	75	1,869.5	37
2013	11180	110	UCLA	-	Totals	-	-	-	-	-	112	 	1,654	507	3,880	0.296	1,551	118	168	1,587	74	474	72	2,083.0	15
2013	11180	110	UCLA	-	Opponent Totals	-	-	-	-	-	112	 	1,450	639	3,956	0.205	1,361	77	203	1,474	34	333	49	1,727.5	18
2013	11180	164	UConn	-	Totals	-	-	-	114	 	1,409	599	4,255	0.190	1,321	137	193	1,838	65	389	42	1,805.5	16
2013	11180	164	UConn	-	Opponent Totals	-	-	-	114	 	1,482	622	4,209	0.204	1,424	142	233	1,955	52	415	27	1,883.5	42
2013	11180	391	UMBC	-	Totals	-	-	-	-	-	110	 	1,309	595	3,733	0.191	1,219	161	199	1,600	32	423	41	1,713.5	39
2013	11180	391	UMBC	-	Opponent Totals	-	-	-	-	-	110	 	1,310	626	3,803	0.180	1,221	138	211	1,558	50	333	38	1,664.5	39
2013	11180	393	UMES	-	Totals	-	-	-	129	 	1,638	651	3,858	0.256	1,537	257	340	1,414	39	400	22	2,134.0	41
2013	11180	393	UMES	-	Opponent Totals	-	-	-	129	 	1,326	640	3,639	0.189	1,226	163	290	1,289	35	323	49	1,685.5	52
2013	11180	2707	UMKC	-	Totals	-	-	-	114	 	1,467	675	4,296	0.184	1,387	141	243	1,828	55	331	83	1,828.5	22
2013	11180	2707	UMKC	-	Opponent Totals	-	-	-	114	 	1,386	617	4,090	0.188	1,282	95	178	1,854	60	353	59	1,717.5	21
2013	11180	456	UNC Asheville	-	Totals	-	-	-	120	 	1,349	631	4,241	0.169	1,252	130	169	1,726	55	330	62	1,699.0	39
2013	11180	456	UNC Asheville	-	Opponent Totals	-	-	-	120	 	1,653	662	4,318	0.230	1,530	186	239	1,973	76	331	54	2,080.5	44
2013	11180	459	UNCG	-	Totals	-	-	-	119	 	1,552	657	4,402	0.203	1,430	103	155	2,053	44	363	57	1,880.5	56
2013	11180	459	UNCG	-	Opponent Totals	-	-	-	119	 	1,524	639	4,517	0.196	1,410	132	201	1,923	46	331	53	1,867.5	45
2013	11180	460	UNCW	-	Totals	-	-	-	104	 	1,232	597	3,512	0.181	1,154	142	155	1,426	27	390	51	1,596.0	38
2013	11180	460	UNCW	-	Opponent Totals	-	-	-	104	 	1,324	583	3,575	0.207	1,242	122	212	1,471	31	358	40	1,656.0	34
2013	11180	504	UNI	-	Totals	-	-	-	-	-	124	 	1,825	679	4,763	0.241	1,691	113	151	2,191	57	459	39	2,224.5	19
2013	11180	504	UNI	-	Opponent Totals	-	-	-	-	-	124	 	1,526	676	4,738	0.179	1,430	101	178	1,940	38	392	66	1,861.0	31
2013	11180	465	UNLV	-	Totals	-	-	-	108	 	1,459	589	3,923	0.222	1,364	104	128	1,645	42	436	35	1,823.0	8
2013	11180	465	UNLV	-	Opponent Totals	-	-	-	108	 	1,374	629	3,964	0.188	1,299	122	194	1,613	51	364	36	1,729.0	24
2013	11180	10411	USC Upstate	-	Totals	-	-	-	109	 	1,343	586	4,060	0.186	1,242	157	159	1,899	40	235	54	1,657.5	13
2013	11180	10411	USC Upstate	-	Opponent Totals	-	-	-	109	 	1,404	590	4,139	0.197	1,330	120	186	1,851	39	323	82	1,724.5	40
2013	11180	695	UT Martin	-	Totals	-	-	-	118	 	1,390	737	4,390	0.149	1,294	152	234	1,873	35	314	117	1,734.0	55
2013	11180	695	UT Martin	-	Opponent Totals	-	-	-	118	 	1,482	583	4,205	0.214	1,386	130	218	1,977	74	389	114	1,880.5	47
2013	11180	704	UTEP	-	Totals	-	-	-	109	 	1,444	554	3,773	0.236	1,330	109	222	1,518	56	402	42	1,810.0	11
2013	11180	704	UTEP	-	Opponent Totals	-	-	-	109	 	1,380	635	3,779	0.197	1,302	118	205	1,511	40	348	39	1,712.0	14
2013	11180	536	UTRGV	-	Totals	-	-	-	-	-	109	 	1,203	596	3,810	0.159	1,100	153	241	1,573	33	293	60	1,535.5	36
2013	11180	536	UTRGV	-	Opponent Totals	-	-	-	-	-	109	 	1,330	610	3,772	0.191	1,243	150	234	1,770	37	307	48	1,670.5	34
2013	11180	706	UTSA	-	Totals	-	-	-	105	 	1,525	565	4,101	0.234	1,407	107	214	1,984	54	362	44	1,867.0	38
2013	11180	706	UTSA	-	Opponent Totals	-	-	-	105	 	1,247	588	4,104	0.161	1,172	101	166	1,767	35	294	53	1,530.0	31
2013	11180	732	Utah	-	Totals	-	-	-	-	-	121	 	1,536	598	3,989	0.235	1,426	131	219	1,494	33	666	63	2,033.0	31
2013	11180	732	Utah	-	Opponent Totals	-	-	-	-	-	121	 	1,582	732	4,114	0.207	1,476	147	193	1,629	51	409	62	1,984.5	18
2013	11180	731	Utah St.	-	Totals	-	-	-	111	 	1,382	595	3,724	0.211	1,279	129	152	1,614	36	593	45	1,843.5	43
2013	11180	731	Utah St.	-	Opponent Totals	-	-	-	111	 	1,405	755	4,113	0.158	1,319	102	208	1,513	46	439	27	1,772.5	24
2013	11180	30024	Utah Valley	-	Totals	-	-	-	103	 	1,226	552	3,465	0.195	1,139	145	180	1,340	36	464	36	1,639.0	18
2013	11180	30024	Utah Valley	-	Opponent Totals	-	-	-	103	 	1,278	659	3,538	0.175	1,209	135	179	1,459	38	381	40	1,641.5	29
2013	11180	740	VCU	-	Totals	-	-	-	107	 	1,335	476	3,375	0.255	1,232	126	276	1,373	64	538	59	1,794.0	25
2013	11180	740	VCU	-	Opponent Totals	-	-	-	107	 	1,293	711	3,642	0.160	1,175	116	226	1,319	26	292	46	1,581.0	41
2013	11180	735	Valparaiso	-	Totals	-	-	-	126	 	1,665	690	4,927	0.198	1,536	140	165	2,258	45	456	64	2,078.0	37
2013	11180	735	Valparaiso	-	Opponent Totals	-	-	-	126	 	1,565	754	4,871	0.166	1,461	101	156	2,198	49	435	67	1,932.5	47
2013	11180	739	Villanova	-	Totals	-	-	-	111	 	1,226	609	4,288	0.144	1,132	151	240	1,900	43	340	42	1,590.0	24
2013	11180	739	Villanova	-	Opponent Totals	-	-	-	111	 	1,459	648	4,294	0.189	1,352	142	218	2,085	47	394	49	1,845.0	48
2013	11180	746	Virginia	-	Totals	-	-	-	112	 	1,343	662	3,983	0.171	1,256	133	289	1,493	53	359	54	1,708.5	38
2013	11180	746	Virginia	-	Opponent Totals	-	-	-	112	 	1,442	568	3,713	0.235	1,350	137	193	1,712	59	440	69	1,858.0	40
2013	11180	742	Virginia Tech	-	Totals	-	-	-	112	 	1,478	530	3,778	0.251	1,387	138	230	1,586	57	363	33	1,854.5	29
2013	11180	742	Virginia Tech	-	Opponent Totals	-	-	-	112	 	1,450	595	3,911	0.219	1,323	133	226	1,545	55	349	40	1,812.5	38
2013	11180	749	Wake Forest	-	Totals	-	-	-	111	 	1,379	656	3,949	0.183	1,286	97	197	1,670	61	325	64	1,699.5	37
2013	11180	749	Wake Forest	-	Opponent Totals	-	-	-	111	 	1,484	586	4,024	0.223	1,398	121	204	1,673	53	443	61	1,879.5	36
2013	11180	756	Washington	-	Totals	-	-	-	117	 	1,532	510	4,065	0.251	1,433	177	318	1,533	29	729	53	2,102.5	12
2013	11180	756	Washington	-	Opponent Totals	-	-	-	117	 	1,454	745	4,035	0.176	1,400	99	237	1,770	39	309	53	1,746.5	13
2013	11180	754	Washington St.	-	Totals	-	-	-	113	 	1,437	621	3,904	0.209	1,315	120	167	1,566	42	470	69	1,834.0	16
2013	11180	754	Washington St.	-	Opponent Totals	-	-	-	113	 	1,510	658	4,010	0.212	1,418	118	207	1,571	65	447	62	1,916.5	13
2013	11180	758	Weber St.	-	Totals	-	-	-	116	 	1,284	799	3,659	0.133	1,206	149	281	1,240	44	487	56	1,720.5	24
2013	11180	758	Weber St.	-	Opponent Totals	-	-	-	116	 	1,334	639	3,460	0.201	1,238	143	214	1,328	55	463	43	1,763.5	23
2013	11180	768	West Virginia	-	Totals	-	-	-	-	-	108	 	1,194	666	3,637	0.145	1,113	148	213	1,394	27	299	63	1,518.5	38
2013	11180	768	West Virginia	-	Opponent Totals	-	-	-	-	-	108	 	1,332	536	3,491	0.228	1,251	174	188	1,524	60	312	46	1,722.0	28
2013	11180	769	Western Caro.	-	Totals	-	-	-	110	 	1,301	624	4,287	0.158	1,214	74	152	1,939	48	322	36	1,584.0	24
2013	11180	769	Western Caro.	-	Opponent Totals	-	-	-	110	 	1,545	608	4,399	0.213	1,434	144	182	2,065	56	338	52	1,914.0	22
2013	11180	771	Western Ill.	-	Totals	-	-	-	110	 	1,439	609	4,095	0.203	1,381	104	175	1,727	52	276	51	1,733.0	12
2013	11180	771	Western Ill.	-	Opponent Totals	-	-	-	110	 	1,452	589	4,060	0.213	1,383	108	188	1,774	60	302	48	1,771.0	14
2013	11180	772	Western Ky.	-	Totals	-	-	-	121	 	1,725	540	4,009	0.296	1,621	171	190	1,784	95	347	55	2,164.5	15
2013	11180	772	Western Ky.	-	Opponent Totals	-	-	-	121	 	1,356	748	4,167	0.146	1,262	75	202	1,449	90	359	54	1,700.5	20
2013	11180	774	Western Mich.	-	Totals	-	-	-	-	-	112	 	1,606	633	4,293	0.227	1,532	102	142	1,936	41	299	55	1,898.5	22
2013	11180	774	Western Mich.	-	Opponent Totals	-	-	-	-	-	112	 	1,474	627	4,302	0.197	1,398	112	190	1,801	44	331	40	1,795.5	27
2013	11180	782	Wichita St.	-	Totals	-	-	-	-	-	131	 	1,797	643	4,756	0.243	1,652	159	232	2,050	53	445	42	2,231.5	22
2013	11180	782	Wichita St.	-	Opponent Totals	-	-	-	-	-	131	 	1,684	714	4,811	0.202	1,584	119	204	2,040	84	395	34	2,084.5	33
2013	11180	786	William & Mary	-	Totals	-	-	-	103	 	1,295	569	3,776	0.192	1,224	118	182	1,616	23	365	29	1,618.5	18
2013	11180	786	William & Mary	-	Opponent Totals	-	-	-	103	 	1,353	588	3,784	0.202	1,284	114	189	1,664	29	329	41	1,660.5	19
2013	11180	792	Winthrop	-	Totals	-	-	-	112	 	1,376	579	4,073	0.196	1,266	151	192	1,742	77	387	30	1,797.5	20
2013	11180	792	Winthrop	-	Opponent Totals	-	-	-	112	 	1,442	614	4,071	0.203	1,319	149	176	1,829	64	330	47	1,820.0	34
2013	11180	796	Wisconsin	-	Totals	-	-	-	-	-	118	 	1,567	580	4,319	0.229	1,456	130	219	1,837	67	470	61	1,999.0	12
2013	11180	796	Wisconsin	-	Opponent Totals	-	-	-	-	-	118	 	1,558	643	4,349	0.210	1,478	161	200	1,894	42	329	74	1,925.5	28
2013	11180	2915	Wofford	-	Totals	-	-	-	108	 	1,328	521	3,809	0.212	1,219	145	242	1,642	47	330	78	1,685.0	45
2013	11180	2915	Wofford	-	Opponent Totals	-	-	-	108	 	1,331	580	3,795	0.198	1,230	164	187	1,739	39	274	66	1,671.0	44
2013	11180	810	Wright St.	-	Totals	-	-	-	112	 	1,160	648	4,223	0.121	1,068	106	169	1,807	16	237	50	1,400.5	44
2013	11180	810	Wright St.	-	Opponent Totals	-	-	-	112	 	1,617	550	4,255	0.251	1,514	168	227	2,087	51	429	68	2,050.5	49
2013	11180	811	Wyoming	-	Totals	-	-	-	113	 	1,402	532	3,878	0.224	1,269	128	200	1,623	28	675	38	1,895.5	29
2013	11180	811	Wyoming	-	Opponent Totals	-	-	-	113	 	1,387	803	4,198	0.139	1,283	109	181	1,689	37	327	58	1,696.5	14
2013	11180	812	Xavier	-	Totals	-	-	-	118	 	1,527	632	4,265	0.210	1,421	161	266	1,908	61	398	60	1,948.0	56
2013	11180	812	Xavier	-	Opponent Totals	-	-	-	118	 	1,313	676	4,208	0.151	1,241	93	192	1,850	44	398	66	1,649.0	42
2013	11180	813	Yale	-	Totals	-	-	-	84	 	1,228	431	3,381	0.236	1,145	99	150	1,636	82	206	21	1,512.0	35
2013	11180	813	Yale	-	Opponent Totals	-	-	-	84	 	970	480	3,305	0.148	902	88	112	1,478	47	238	15	1,224.0	25
2013	11180	817	Youngstown St.	-	Totals	-	-	-	-	-	112	 	1,443	595	3,994	0.212	1,368	131	192	1,598	35	426	36	1,822.0	61
2013	11180	817	Youngstown St.	-	Opponent Totals	-	-	-	-	-	112	 	1,436	654	3,972	0.197	1,357	113	155	1,698	45	320	59	1,754.0	47
